"D6","13","Bay","2010",1300106,"COUNTRY FOLKS CAFE","1307 OHIO AVE","LYNN HAVEN","32444",2538232,2,"Food","Routine - Food","Call Back - Extension given, pending","03/01/2016",,,2,0,1,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6100024,5841318
"D6","13","Bay","2010",1300106,"COUNTRY FOLKS CAFE","1307 OHIO AVE","LYNN HAVEN","32444",2529193,2,"Food","Routine - Food","Call Back - Complied","07/17/2015",,,6,2,1,3,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6100024,5689215
"D6","13","Bay","2010",1300106,"COUNTRY FOLKS CAFE","1307 OHIO AVE","LYNN HAVEN","32444",2529193,1,"Food","Routine - Food","Warning Issued","07/16/2015",,,11,4,2,5,"Y",0,0,1,0,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6100024,5654044
"D6","13","Bay","2010",1300106,"COUNTRY FOLKS CAFE","1307 OHIO AVE","LYNN HAVEN","32444",2538232,1,"Food","Routine - Food","Warning Issued","02/29/2016",,,9,2,2,5,"Y",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6100024,5689771
"D6","13","Bay","2010",1300106,"COUNTRY FOLKS CAFE","1307 OHIO AVE","LYNN HAVEN","32444",2538232,3,"Food","Routine - Food","Call Back - Complied","05/05/2016",,,0,0,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100024,5842284
"D6","13","Bay","2010",1300109,"HOOTERS","12709 W HWY 98","PANAMA CITY BCH","324073309",2547450,1,"Food","Routine - Food","Inspection Completed - No Further Action","02/25/2016",,,8,0,0,8,"Y",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2130231,5722921
"D6","13","Bay","2010",1300109,"HOOTERS","12709 W HWY 98","PANAMA CITY BCH","324073309",2494007,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/27/2015",,,9,1,1,7,"Y",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2130231,5597242
"D6","13","Bay","2002",1300127,"SUNLIGHT MOTEL","1131 HARRISON AVE","PANAMA CITY","32401",2558965,1,"Food","Complaint Full","Inspection Completed - No Further Action","10/27/2015",,,2,1,0,1,"Y",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5905186,5765925
"D6","13","Bay","2010",1300131,"HARPOON HARRY'S","12627 FRONT BEACH RD","PANAMA CITY BEACH","32407",2559314,1,"Food","Routine - Food","Inspection Completed - No Further Action","02/25/2016",,,12,1,1,10,"Y",0,2,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958119,5767054
"D6","13","Bay","2010",1300131,"HARPOON HARRY'S","12627 FRONT BEACH RD","PANAMA CITY BEACH","32407",2509710,1,"Food","Routine - Food","Inspection Completed - No Further Action","10/26/2015",,,7,0,2,5,"Y",0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958119,5624848
"D6","13","Bay","2010",1300134,"ANGELOS STEAK PIT","9527 W HWY 98","PANAMA CITY BCH","324074149",2498670,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/21/2015",,,4,1,1,2,"Y",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130251,5606857
"D6","13","Bay","2010",1300134,"ANGELOS STEAK PIT","9527 W HWY 98","PANAMA CITY BCH","324074149",2546199,1,"Food","Routine - Food","Inspection Completed - No Further Action","05/18/2016",,,3,0,1,2,"Y",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130251,5718235
"D6","13","Bay","2010",1300179,"CAPTAIN ANDERSON'S","5551 N LAGOON DR","PANAMA CITY BCH","324087915",2538004,1,"Food","Complaint Full","Inspection Completed - No Further Action","07/22/2015",,,4,1,1,2,"Y",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130326,5689484
